name,ingredients,category,harmful
"Duck, domesticated, meat and skin, cooked, roasted",Unknown,Other,0
"Duck, domesticated, meat only, cooked, roasted",Unknown,Other,0
"Goose, domesticated, meat and skin, cooked, roasted",Unknown,Other,0
"Turkey, whole, meat and skin, raw",Unknown,Other,0
"Turkey, whole, meat and skin, cooked, roasted",Unknown,Other,0
"Turkey, whole, meat only, raw",Unknown,Other,0
"Turkey, whole, meat only, cooked, roasted",Unknown,Other,0
"Turkey, whole, neck, meat only, cooked, simmered",Unknown,Other,0
"Turkey, whole, light meat, meat and skin, cooked, roasted",Unknown,Other,0
"Turkey, whole, dark meat, meat and skin, cooked, roasted",Unknown,Other,0
"Turkey, all classes, light meat, cooked, roasted",Unknown,Other,0
"Turkey, whole, dark meat, cooked, roasted",Unknown,Other,0
"Turkey, all classes, leg, meat and skin, cooked, roasted",Unknown,Other,0
"Turkey, all classes, wing, meat and skin, cooked, roasted",Unknown,Other,0
"Turkey, whole, breast, meat only, cooked, roasted",Unknown,Other,0
"Turkey, whole, wing, meat only, cooked, roasted",Unknown,Other,0
"Turkey, Ground, cooked",Unknown,Other,0
"Chicken, cornish game hens, meat and skin, cooked, roasted",Unknown,Other,0
"Chicken, cornish game hens, meat only, cooked, roasted",Unknown,Other,0
"Chicken, canned, no broth",Unknown,Other,0
"Chicken, broilers or fryers, breast, skinless, boneless, meat only, with added solution, raw",Unknown,Other,0
"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",Unknown,Other,0
"Chicken patty, frozen, cooked",Unknown,Other,0
"Chicken, broiler, rotisserie, BBQ, thigh, meat only",Unknown,Other,0
"Chicken, feet, boiled",Unknown,Other,0
"Chicken, broiler, rotisserie, BBQ, breast, meat and skin",Unknown,Other,0
"Chicken, broiler, rotisserie, BBQ, drumstick, meat and skin",Unknown,Other,0
"Chicken, broiler, rotisserie, BBQ, thigh, meat and skin",Unknown,Other,0
"Chicken, broiler, rotisserie, BBQ, wing, meat and skin",Unknown,Other,0
"Ostrich, ground, cooked, pan-broiled",Unknown,Other,0
"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Unknown,Other,0
"Chicken, broilers or fryers, dark meat, thigh, meat only, cooked, braised",Unknown,Other,0
"Chicken, broilers or fryers, dark meat, drumstick, meat and skin, cooked, braised",Unknown,Other,0
"Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised",Unknown,Other,0
"Turkey, dark meat, meat only, with added solution, cooked, roasted",Unknown,Other,0
"Turkey from whole, light meat, meat only, with added solution, cooked, roasted",Unknown,Other,0
"Turkey, skin from whole, (light and dark), with added solution, roasted",Unknown,Other,0
"Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted",Unknown,Other,0
"Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted",Unknown,Other,0
"Turkey, whole, meat only, with added solution, roasted",Unknown,Other,0
"Turkey, whole, meat and skin, with added solution, roasted",Unknown,Other,0
"Turkey, drumstick, from whole bird, meat only, with added solution, roasted",Unknown,Other,0
"Turkey, retail parts, breast, meat and skin, with added solution, raw",Unknown,Other,0
"Turkey, thigh, from whole bird, meat only, with added solution, roasted",Unknown,Other,0
"Turkey, wing, from whole bird, meat only, with added solution, roasted",Unknown,Other,0
"Turkey, drumstick, from whole bird, meat only, roasted",Unknown,Other,0
"Turkey, thigh, from whole bird, meat only, roasted",Unknown,Other,0
"Turkey, retail parts, thigh, meat and skin, cooked, roasted",Unknown,Other,0
"Turkey, back, from whole bird, meat and skin, with added solution, roasted",Unknown,Other,0
"Soup, cream of asparagus, canned, condensed",Unknown,Other,0
"Soup, bean with pork, canned, condensed",Unknown,Other,0
"Soup, beef broth or bouillon canned, ready-to-serve",Unknown,Other,0
"Soup, beef noodle, canned, condensed",Unknown,Other,0
"Soup, cream of celery, canned, condensed",Unknown,Other,0
"Soup, cheese, canned, condensed",Unknown,Other,0
"Soup, chicken broth, canned, condensed",Unknown,Other,0
"Soup, chicken, canned, chunky, ready-to-serve",Unknown,Other,0
"Soup, cream of chicken, canned, condensed",Unknown,Other,0
"Soup, chunky chicken noodle, canned, ready-to-serve",Unknown,Other,0
"Soup, chicken noodle, canned, condensed",Unknown,Other,0
"Soup, chicken rice, canned, chunky, ready-to-serve",Unknown,Other,0
"Soup, chicken with rice, canned, condensed",Unknown,Other,0
"Soup, chicken and vegetable, canned, ready-to-serve",Unknown,Other,0
"Soup, clam chowder, manhattan style, canned, chunky, ready-to-serve",Unknown,Other,0
"CAMPBELL'S, HEALTHY REQUEST, chicken with rice, condensed",Unknown,Other,0
"Soup, clam chowder, new england, canned, condensed",Unknown,Other,0
"Soup, minestrone, canned, chunky, ready-to-serve",Unknown,Other,0
"Soup, minestrone, canned, condensed",Unknown,Other,0
"Soup, cream of mushroom, canned, condensed",Unknown,Other,0
"Soup, mushroom with beef stock, canned, condensed",Unknown,Other,0
"Soup, onion, canned, condensed",Unknown,Other,0
"Soup, cream of onion, canned, condensed",Unknown,Other,0
"Soup, pea, green, canned, condensed",Unknown,Other,0
"Soup, pea, split with ham, canned, chunky, ready-to-serve",Unknown,Other,0
"Soup, cream of potato, canned, condensed",Unknown,Other,0
"Soup, chunky vegetable, canned, ready-to-serve",Unknown,Other,0
"Soup, vegetarian vegetable, canned, condensed",Unknown,Other,0
"Soup, chunky beef, canned, ready-to-serve",Unknown,Other,0
"Soup, vegetable beef, canned, condensed",Unknown,Other,0
"Soup, vegetable with beef broth, canned, condensed",Unknown,Other,0
"Soup, beef broth or bouillon, powder, dry",Unknown,Other,0
"Soup, cream of vegetable, dry, powder",Unknown,Other,0
"Sauce, teriyaki, ready-to-serve",Unknown,Other,0
"Gravy, beef, canned, ready-to-serve",Unknown,Other,0
"Gravy, chicken, canned or bottled, ready-to-serve",Unknown,Other,0
"Soup, chicken noodle, dry, mix",Unknown,Other,0
"Soup, chicken mushroom, canned, condensed",Unknown,Other,0
"Sauce, barbecue",Unknown,Other,0
"Soup, tomato, canned, condensed",Unknown,Other,0
"Sauce, salsa, ready-to-serve",Unknown,Other,0
"Sauce, ready-to-serve, pepper, TABASCO",Unknown,Other,0
"Soup, stock, beef, home-prepared",Unknown,Other,0
"Soup, stock, chicken, home-prepared",Unknown,Other,0
"Soup, stock, fish, home-prepared",Unknown,Other,0
"Sauce, hoisin, ready-to-serve",Unknown,Other,0
"Sauce, oyster, ready-to-serve",Unknown,Other,0
"Soup, minestrone, canned, reduced sodium, ready-to-serve",Unknown,Other,0
"Sauce, fish, ready-to-serve",Unknown,Other,0
"Soup, cream of mushroom, canned, condensed, reduced sodium",Unknown,Other,0
"Soup, chicken broth, less/reduced sodium, ready to serve",Unknown,Other,0
"Soup, beef broth, less/reduced sodium, ready to serve",Unknown,Other,0
"Sauce, teriyaki, ready-to-serve, reduced sodium",Unknown,Other,0
"Soup, bean & ham, canned, reduced sodium, prepared with water or ready-to-serve",Unknown,Other,0
"Split pea soup, canned, reduced sodium, prepared with water or ready-to serve",Unknown,Other,0
"Split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve",Unknown,Other,0
"Soup, chicken broth, ready-to-serve",Unknown,Other,0
"Soup, chicken vegetable with potato and cheese, chunky, ready-to-serve",Unknown,Other,0
"Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk",Unknown,Other,0
"Soup, cream of shrimp, canned, prepared with equal volume low fat (2%) milk",Unknown,Other,0
"Soup, black bean, canned, prepared with equal volume water",Unknown,Other,0
"Soup, chicken broth, canned, prepared with equal volume water",Unknown,Other,0
"Soup, chicken gumbo, canned, prepared with equal volume water",Unknown,Other,0
"Soup, clam chowder, new england, canned, prepared with equal volume water",Unknown,Other,0
"Soup, cream of mushroom, canned, prepared with equal volume water",Unknown,Other,0
"Soup, pea, green, canned, prepared with equal volume water",Unknown,Other,0
"Soup, cream of shrimp, canned, prepared with equal volume water",Unknown,Other,0
"Soup, tomato beef with noodle, canned, prepared with equal volume water",Unknown,Other,0
"Soup, tomato rice, canned, prepared with equal volume water",Unknown,Other,0
"Soup, vegetarian vegetable, canned, prepared with equal volume water",Unknown,Other,0
"Soup, vegetable with beef broth, canned, prepared with equal volume water",Unknown,Other,0
"Soup, beef broth or bouillon, powder, prepared with water",Unknown,Other,0
"Soup, chicken broth or bouillon, dry, prepared with water",Unknown,Other,0
"Soup, onion, dry, mix, prepared with water",Unknown,Other,0
"Soup, tomato, dry, mix, prepared with water",Unknown,Other,0
"Soup, tomato, canned, prepared with equal volume water, commercial",Unknown,Other,0
"Soup, ramen noodle, any flavor, dry",Unknown,Other,0
"Soup, broccoli cheese, canned, condensed, commercial",Unknown,Other,0
"Soup, vegetable broth, ready to serve",Unknown,Other,0
"Soup, beef and vegetables, canned, ready-to-serve",Unknown,Other,0
"Sauce, pasta, spaghetti/marinara, ready-to-serve",Unknown,Other,0
"Soup, cream of chicken, canned, condensed, reduced sodium",Unknown,Other,0
"Soup, tomato, canned, condensed, reduced sodium",Unknown,Other,0
Fish broth,Unknown,Other,0
"Soup, cream of mushroom, low sodium, ready-to-serve, canned",Unknown,Other,0
"Soup, chicken broth, low sodium, canned",Unknown,Other,0
"Sauce, worcestershire",Unknown,Other,0
"Sauce, tomato chili sauce, bottled, with salt",Unknown,Other,0
"Sauce, pasta, spaghetti/marinara, ready-to-serve, low sodium",Unknown,Other,0
"Soup, beef stroganoff, canned, chunky style, ready-to-serve",Unknown,Other,0
"Soup, bouillon cubes and granules, low sodium, dry",Unknown,Other,0
Blood sausage,Unknown,Other,0
"Bologna, beef",Unknown,Other,0
"Bratwurst, pork, cooked",Unknown,Other,0
"Braunschweiger (a liver sausage), pork",Unknown,Other,0
"Frankfurter, beef, unheated",Unknown,Other,0
"Frankfurter, turkey",Unknown,Other,0
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Unknown,Other,0
Ham salad spread,Unknown,Other,0
"Headcheese, pork",Unknown,Other,0
"Knackwurst, knockwurst, pork, beef",Unknown,Other,0
"Roast beef, deli style, prepackaged, sliced",Unknown,Other,0
"Mortadella, beef, pork",Unknown,Other,0
"Pate, chicken liver, canned",Unknown,Other,0
"Pepperoni, beef and pork, sliced",Unknown,Other,0
"Pickle and pimiento loaf, pork",Unknown,Other,0
"Pork sausage, link/patty, cooked, pan-fried",Unknown,Other,0
Poultry salad sandwich spread,Unknown,Other,0
"Salami, cooked, turkey",Unknown,Other,0
"Salami, dry or hard, pork, beef",Unknown,Other,0
"Sandwich spread, pork, beef",Unknown,Other,0
"Thuringer, cervelat, summer sausage, beef, pork",Unknown,Other,0
"Turkey breast, sliced, prepackaged",Unknown,Other,0
"Sausage, Vienna, canned, chicken, beef, pork",Unknown,Other,0
"Sausage, Italian, pork, mild, cooked, pan-fried",Unknown,Other,0
"Frankfurter, beef, pork, and turkey, fat free",Unknown,Other,0
"Luncheon meat, pork, ham, and chicken, minced, canned, reduced sodium, added ascorbic acid, includes SPAM, 25% less sodium",Unknown,Other,0
"Luncheon meat, pork with ham, minced, canned, includes Spam (Hormel)",Unknown,Other,0
"Sausage, turkey, breakfast links, mild, raw",Unknown,Other,0
"Scrapple, pork",Unknown,Other,0
"Sausage, breakfast sausage, beef, pre-cooked, unprepared",Unknown,Other,0
"Chicken breast, deli, rotisserie seasoned, sliced, prepackaged",Unknown,Other,0
"Frankfurter, meat and poultry, unheated",Unknown,Other,0
"Pork sausage, link/patty, reduced fat, cooked, pan-fried",Unknown,Other,0
"Kielbasa, fully cooked, grilled",Unknown,Other,0
"Bologna, meat and poultry",Unknown,Other,0
"Bacon, turkey, microwaved",Unknown,Other,0
"Bacon, turkey, low sodium",Unknown,Other,0
"Sausage, chicken or turkey, Italian style,  lower sodium",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S ALL-BRAN Original",Unknown,Other,0
"Cereals ready-to-eat, POST, ALPHA-BITS",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S APPLE JACKS",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH with CRUNCHBERRIES",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S PEANUT BUTTER CRUNCH",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S COCOA KRISPIES",Unknown,Other,0
"Cereals ready-to-eat, POST, COCOA PEBBLES",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, COOKIE CRISP",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, Corn CHEX",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S Corn Flakes",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S CRACKLIN' OAT BRAN",Unknown,Other,0
"Cereals ready-to-eat, RALSTON CRISP RICE",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S ALL-BRAN COMPLETE Wheat Flakes",Unknown,Other,0
"Cereals ready-to-eat, POST Bran Flakes",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S FROOT LOOPS",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG'S FROSTED MINI-WHEATS, Big Bite",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S FROSTED RICE KRISPIES",Unknown,Other,0
"Cereals ready-to-eat, POST, FRUITY PEBBLES",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, GOLDEN GRAHAMS",Unknown,Other,0
"Cereals ready-to-eat, granola, homemade",Unknown,Other,0
"Cereals ready-to-eat, POST, GRAPE-NUTS Cereal",Unknown,Other,0
"Cereals ready-to-eat, POST, GRAPE-NUTS Flakes",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, HONEY NUT CHEERIOS",Unknown,Other,0
"Cereals ready-to-eat, POST, Honeycomb Cereal",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, KIX",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, QUAKER OAT LIFE, plain",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, LUCKY CHARMS",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, 100% Natural Granola, Oats, Wheat and Honey",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, Honey Nut CHEX",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S RAISIN BRAN",Unknown,Other,0
"Cereals ready-to-eat, POST Raisin Bran Cereal",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, Rice CHEX",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S RICE KRISPIES",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S SPECIAL K",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S CORN POPS",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S FROSTED FLAKES",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S HONEY SMACKS",Unknown,Other,0
"Cereals ready-to-eat, POST, GOLDEN CRISP",Unknown,Other,0
"Cereals ready-to-eat, RALSTON TASTEEOS",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, TRIX",Unknown,Other,0
"Cereals ready-to-eat, POST, Honey Nut Shredded Wheat",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, Wheat CHEX",Unknown,Other,0
"Cereals ready-to-eat, MALT-O-MEAL, CORN BURSTS",Unknown,Other,0
"Cereals ready-to-eat, wheat germ, toasted, plain",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, Multi-Grain CHEERIOS",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, WHEATIES",Unknown,Other,0
"Cereals, corn grits, white, regular and quick, enriched, dry",Unknown,Other,0
"Cereals, QUAKER, corn grits, instant, plain, dry",Unknown,Other,0
"Cereals, CREAM OF RICE, dry",Unknown,Other,0
"Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry",Unknown,Other,0
"Cereals, CREAM OF WHEAT, instant, dry",Unknown,Other,0
"Cereals, oats, regular and quick, not fortified, dry",Unknown,Other,0
"Cereals, oats, instant, fortified, plain, dry",Unknown,Other,0
"Cereals ready-to-eat, MALT-O-MEAL, MARSHMALLOW MATEYS",Unknown,Other,0
"Cereals, whole wheat hot natural cereal, dry",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",Unknown,Other,0
"Cereals ready-to-eat, POST, Shredded Wheat, original big biscuit",Unknown,Other,0
"Cereals ready-to-eat, POST, Shredded Wheat, original spoon-size",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, REESE'S PUFFS",Unknown,Other,0
"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, dry",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, OATMEAL CRISP, Crunchy Almond",Unknown,Other,0
"Cereals ready-to-eat, chocolate-flavored frosted puffed corn",Unknown,Other,0
"Cereals ready-to-eat, MALT-O-MEAL, COCO-ROOS",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, HONEY GRAHAM OH!S",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, Oatmeal Squares",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, Toasted Multigrain Crisps",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, QUAKER 100% Natural Granola with Oats, Wheat, Honey, and Raisins",Unknown,Other,0
"Cereals ready-to-eat, QUAKER, Low Fat 100% Natural Granola with Raisins",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, Berry Burst CHEERIOS, Triple Berry",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, HONEY NUT CLUSTERS",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, FIBER ONE Bran Cereal",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S CRISPIX",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, RAISIN NUT BRAN",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, APPLE CINNAMON CHEERIOS",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, FROSTED CHEERIOS",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, FRANKENBERRY",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, COUNT CHOCULA",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, COCOA PUFFS",Unknown,Other,0
"Cereals ready-to-eat, GENERAL MILLS, CINNAMON TOAST CRUNCH",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S MUESLIX",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Cereal",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S SMART START Strong Heart Antioxidants Cereal",Unknown,Other,0
"Cereals ready-to-eat, MALT-O-MEAL, COLOSSAL CRUNCH",Unknown,Other,0
"Cereals ready-to-eat, MALT-O-MEAL, TOOTIE FRUITIES",Unknown,Other,0
"Cereals ready-to-eat, KELLOGG, KELLOGG'S MARSHMALLOW FROOT LOOPS",Unknown,Other,0
