ingredients,safe_ingredients,harmful_ingredients,general_health_assessment,toxicity_score,allergen_risk,regulatory_status
"Saumon 37%, eau, huile de colza, vin blanc, jaune d'œuf, jus de citron, fumet de poisson sel, arômes (exhausteur de goût : E621), maltodextrine de pomme de terre, aromates, dextrose, colorant : extrait de curcuma, blanc d'œuf, crème fraîche, vinaigre d'alcool, amidon modifié de manioc, protéines de lait, arôme (contient poisson), paprika, épaississants : gomme xanthane, gomme guar, poivre.","['Saumon', 'eau']",[],"Overall this product appears to be safe for consumption as it contains only two main ingredients, salmon and water. However, the presence of additives such as flavor enhancers (E621), thickeners like xanthan gum or guar gum, preservatives like sodium benzoate, colorants, emulsifiers etc., may raise some concerns about potential health risks if consumed in excessive amounts. It is recommended to consume this product moderately and check the label for any other ingredients that might be harmful.",Unknown,Unknown,Unknown
Truite Arc-en-Ciel (Oncorhynchus mykiss) 97% - sel 3%. Les informations en gras sont destinées aux personnes intolérantes ou allergiques.,['Truite Arc-en-Ciel (Oncorhynchus mykiss)'],[],"The product contains Truite Arc-en-Ciel, which is a safe ingredient. However, it's important to note that people with allergies or intolerances may need to avoid this ingredient.",Unknown,Unknown,Unknown
"Filling: cooked scrambled eggs (whole eggs, corn starch, salt, citric acid, spice), cooked pinto beans, roasted potatoes (potatoes, canola oil, salt, spice), green chiles, cheddar cheese (milk, salt, cheese cultures, enzymes), jalapeno peppers, corn starch, onions, tomatoes in juice (tomatoes, tomato juice), crushed tomatillos, carrots, lime juice from concentrate (water, lime juice concentrate, lime oil), salt, garlic, spices. tortilla: wheat flour, water, canola oil, sugar, cultured wheat flour, guar gum, distilled vinegar, salt, yeast, ascorbic acid, corn protein, enzyme.","['cooked scrambled eggs', 'pinto beans', 'roasted potatoes']",[],"Overall the ingredients appear to be safe for consumption. However, individuals with allergies or intolerances should exercise caution when consuming this product as it contains wheat flour and corn starch.",Unknown,Unknown,Unknown
"Wasser, Rapsöl, Verdickungsmittel (Carrageen, Konjak), Erbsenpro - tein 3%, modifizierte Stärke, jodiertes Speisesalz (Speisesalz, Kaliumjodat), natürliche Aromen (enthalten Senf), Ackerbohnenprotein 1%, Dextrose, Stärke, Gewürze, Säureregulator (Natriumacetate), Leinmehl, Zwiebeln, Zucker, Gewürz - extrakte, Kräuter, färbende Lebensmittel (Paprikasaftkonzentrat, Rote-Bete-Saftkonzentrat), Buchenholzrauch. Kann Spuren von Sellerie enthalten.","['Wasser', 'Rapsöl']",[],"Overall, the ingredient list appears to be safe for consumption.",Unknown,Unknown,Unknown
"50% viande de dinde partiellement émincée , 30% viande de poulet partiellement émincée , chapelure (farine de _blé_, eau, sel, levure) , graisse de volaille , oignons , eau ,  sel iodé (sel, iodate de potassium) , épices (contient _moutarde_) , amidon de _blé_ , moutarde (eau, graines de _moutarde_, vinaigre de vin, sel, sucre, épices), dextrose, huile de palme, _œuf_ entier,","['viande partiellement émincée', 'chapelure (farine blé)', 'graisse volaille']",[],"The product contains mostly safe and common food items. However, it is important to note that consuming too much processed meat can increase the risk of heart disease and certain types of cancer.",Unknown,Unknown,Unknown
"farine de _blé_, graisse végétale (palme et oléine de palme, antioxydant : E306) ; extrait de malt d'_orge_ ; sel 3 % ; sirop de glucose-fructose ; sucre ; poudres à lever : E500ii, E503ii ; levure ; agent de traitement de la farine : _disulfite_ de sodium.","['farine de blé', 'graisse végétale (palme et oléine de palme, antioxydant E306)', ""extrait d'orge maltée"", 'sel 3 %']",[],"Overall the ingredients appear to be safe for consumption. However it is important to note that excessive intake of sugar and sodium can lead to health issues such as obesity, high blood pressure and diabetes.",Unknown,Unknown,Unknown
"Celtic sea salt, organic paprika, organic garlic, organic cayenne, organic spices","['Celtic Sea Salt', 'Organic Paprika']",[],"The ingredients provided are generally safe to consume. However, it's important for people with certain medical conditions such as high blood pressure or heart disease should limit their intake of sodium (Celtic Sea Salt). Organic paprika is a good source of antioxidants and has anti-inflammatory properties.",Unknown,Unknown,Unknown
"Légumes a' 48 % (pomme de terre, carotte, CÉLERI-RAVE, oignon, haricot vert, brocoli, poireau), eau, CRÈME a 2,4 %, amidon de maïs a, sel, extrait de levure. a issus de l'agriculture biologique. 'issus de l'agriculture durable.","['Légumes', 'eau']",[],"Overall, this product appears to be safe for consumption as it contains only natural and commonly used food additives. However, individuals with allergies or intolerances should still exercise caution when consuming these products.",Unknown,Unknown,Unknown
"Iogurte açucarado (leite pasteurizado, nata pasteurizada, açúcar, leite desnatado em pó e fermentos láticos) e preparado de café (água, açúcar, xarope de oligofrutose, amido modificado de milho, espessantes (carragenina, goma de guar e goma xantana), extrato de café, xarope de açúcar queimado, reguladores de acidez (ácido cítrico e citratos de sódio) e aroma).","['leite pasteurizado', 'nata pasteurizada']",[],"Overall, the ingredients appear to be safe for consumption. However, it's important to note that excessive intake of sugar and caffeine can lead to health issues such as obesity and increased heart rate.",Unknown,Unknown,Unknown
"jus de pomme, pêche, orange, ananas, banane, kiwi, mangue, fruit de la passion.","['jus de pomme', 'pêche', 'orange', 'ananas', 'banane']",[],"All ingredients in the list are safe to consume. They include a variety of fruits which provide essential vitamins, minerals and fiber that support overall health.",Unknown,Unknown,Unknown
"Water, vinegars (corn-cider and distilled), sugar, high fructose corn syrup, corn syrup solids, egg yolk, soybean oil, salt, modified corn starch, microcrystalline cellulose, spice (includes mustard seed), cellulose gum, xanthan gum, propylene glycol alginate, sodium benzoate added as preservative, artificial color, calcium disodium edta added to protect flavor.","['Water', 'Vinegars (corn-cider and distilled)', 'Sugar']",[],"The ingredients in this product appear to be generally safe for consumption. However, it is important to note that high fructose corn syrup may contribute excess calories and sugar intake if consumed in large amounts.",Unknown,Unknown,Unknown
"Semolina (wheat), durum wheat flour, tomato puree, carrot puree (carrot, lemon juice concentrate, water), niacin iron (ferrous sulfate), thiamine mononitrate, riboflavin, folic acid.","['Semolina', 'durum wheat flour']",[],"This product appears to be safe for consumption as all ingredients listed are commonly used in food production and do not pose any immediate health risks. However, individuals with gluten sensitivity or celiac disease should exercise caution when consuming this product due to the presence of wheat.",Unknown,Unknown,Unknown
"Pasta di cacao*, burro di cacao*, zucchero di canna*. *Biologico. Può contenere nocciole, mandorle, anacardi, pistacchi e latte.",[],[],Error: Expecting value: line 1 column 1 (char 0),Unknown,Unknown,Unknown
"Wheat Flour, Butter (Milk), PARMESAN CHEESE (MILK) (8%), Dried Cheese (Milk), Wheat Gluten, Yeast, Pasteurised Liquid Whole Egg, Milk Powder, Onion Powder, Potato Starch, Sea Salt, Flavouring, DRIED GARLIC (0.5%), GARLIC POWDER (0.5%), Ground Nutmeg, Ground White Pepper, Emulsifier: Mono - and Diglycerides of Fatty Acids; Mushroom Powder, Dried Lovage, Colour: Paprika Extract; Salt.","['Wheat Flour', 'Butter (Milk)', 'PARMESAN CHEESE (MILK) (8%)', 'Dried Cheese (Milk)', 'Pasteurised Liquid Whole Egg']",[],"Overall, the ingredients seem to be safe for consumption. However, individuals with allergies or intolerances should exercise caution when consuming this product.",Unknown,Unknown,Unknown
"sugar, potato starch, tapioca flour, whole grain sorghum flour, baking powder (monocalcium phosphate, baking soda, cornstarch), salt, xanthan gum, natural vanilla flavor powder (sugar, cornstarch, vanilla oleoresin). loos befo size","['potato starch', 'tapioca flour']",[],"Overall, these ingredients appear to have minimal potential harm when used in moderation. However, it is important for individuals with allergies or intolerances of sorghum and cornstarch to avoid consuming this product.",Unknown,Unknown,Unknown
Vapor distilled water + magnesium. (magnesium chloride).,"['Vapor Distilled Water', 'Magnesium']",[],"The product appears to contain safe and healthy ingredients. Vapor distilled water is a common ingredient in many food products, including beverages such as tea or coffee drinks, which are generally considered harmless when consumed moderately. Magnesium chloride (magnesium) can also provide health benefits if taken appropriately.",Unknown,Unknown,Unknown
"filtered water, citric acid, potassium benzoate, sucralose, acesulfame potassium, natural lemon flavor with other natural flavors, magnesium oxide, vitamin E acetate, niacinamide, calcium D-pantothenate, pyridoxine hydrochloride, cyanocobalamin","['filtered water', 'citric acid']",[],"Overall the ingredients appear to be safe for consumption. Citrus acids are commonly used as preservatives and flavor enhancers, while potassium benzoate is also a common food additive that can help prevent bacterial growth.",Unknown,Unknown,Unknown
Cúrcuma*.*Producto procedente de la agricultura ecológica.,"['Cúrcuma', '*']",[],"Overall, the ingredients in this product appear to be safe. The use of organic farming practices may also add additional health benefits.",Unknown,Unknown,Unknown
"82 % Sahne, 9 % Schokoladenpulver (Zucker, Kakao*), Zucker, modifizierte Stärke, 0,9 % fettarmer Kakao*, Stärke.","['82% Sahne', 'modifizierte Stärke']",[],"Overall, the ingredients appear to be safe for consumption. However, it is important to note that consuming large amounts of chocolate or cocoa can lead to potential health issues such as heart palpitations and increased blood pressure.",Unknown,Unknown,Unknown
"Aubergines frites 40%, tomates, concentré de riz, basilic, sel, huile de tournesol, poivre, jus concentré de citron.","['Aubergine', 'Tomato concentrate']",[],"The product contains a variety of safe and healthy ingredients, including vegetables like Aubegines frites (Eggplant) which are low in calories but high fiber content. Tomatoes also provide vitamins C & K as well antioxidants that can help prevent chronic diseases.",Unknown,Unknown,Unknown
"_Lait_ entier (83,6 %), crème (_lait_) (15,5 %), poudre de _lait_ écrémé, ferments lactiques.","['Lactis Serratus', 'Cream']",[],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
"Sucre, œufs pasteurisés, huile végétale, amidon de maïs, farine de riz, pépites de chocolat 10% (sucre, pâte de cacao, émulsifiant : lécithine de soja, arôme), stabilisant : sorbitol, eau, poudres à lever : (diphosphate disodique, carbonate acide de sodium), émulsifiant : mono et diglycérides d'acides gras, épaississant : gomme xanthane, conservateur : sorbate de potassium, arômes","['Sucre', 'œufs pasteurisés', 'huile végétale']",[],"Overall the product appears to be safe for consumption. However, it is important to note that excessive intake of sugar can lead to health issues such as obesity and diabetes.",Unknown,Unknown,Unknown
"corn, vegetable oil (corn, canola, and/or sunflower oil), maltodextrin (made from corn), salt, sugar, natural flavors, dextrose, sour cream (cultured cream, skim milk), whey, spice, and yeast extract. contains milk ingredients.","['maltodextrin', 'sugar']",[],"Overall the product appears to be safe for consumption, with no harmful ingredients listed. However it is important to note that this analysis only considers potential health risks from these specific ingredient and does not take into account other factors such as allergens or contaminants.",Unknown,Unknown,Unknown
